Start,End,Open,High,Low,Close,Volume,Market Cap
2016-11-21,2016-11-22,0.858533,0.862085,0.844641,0.851973,395514.4006968641,73551291.6775851
2016-11-20,2016-11-21,0.860979,0.878762,0.854087,0.859465,260867.43055555556,74347471.24704452
2016-11-19,2016-11-20,0.871999,0.872324,0.85854,0.862039,515967.07665505225,74028250.82339215
2016-11-18,2016-11-19,0.893229,0.899389,0.869739,0.870139,494316.9236111111,76032170.2465117
2016-11-17,2016-11-18,0.909567,0.912217,0.891184,0.895941,796449.8229166666,77504421.79707183
2016-11-16,2016-11-17,0.925537,0.929437,0.907834,0.909694,786444.6202090592,79064734.49530824
2016-11-15,2016-11-16,0.888597,0.930568,0.883773,0.922699,442554.6736111111,78170106.10491483
2016-11-14,2016-11-15,0.902412,0.909434,0.886552,0.890146,350199.3645833333,76826696.08957979
2016-11-13,2016-11-14,0.909944,0.921815,0.902149,0.902149,703207.4166666666,77966734.18035549
2016-11-12,2016-11-13,0.917606,0.942472,0.902713,0.907784,506640.80139372824,79358138.95778292
2016-11-11,2016-11-12,0.921264,0.942383,0.897221,0.920751,557104.1111111111,78942083.91459051
2016-11-10,2016-11-11,0.913514,0.956011,0.898123,0.919692,669258.0798611111,79290992.52072547
2016-11-09,2016-11-10,0.943784,0.943784,0.90849,0.913438,940861.9616724738,78673483.64254057
2016-11-08,2016-11-09,0.927765,0.948537,0.923585,0.943781,924278.84375,80108253.09209374
2016-11-07,2016-11-08,0.982655,1.00043,0.92837,0.929068,853064.5798611111,83745782.92788449
2016-11-06,2016-11-07,1.04105,1.04105,0.971174,0.984288,1690783.8405797102,85227737.94573349
2016-11-05,2016-11-06,0.972006,1.06359,0.9581,1.04263,2231852.8571428573,85587981.42289141
2016-11-04,2016-11-05,0.893556,1.00123,0.891135,0.971915,1579675.9375,78641169.82134347
2016-11-03,2016-11-04,0.885256,0.921573,0.882403,0.894208,846466.2048611111,76634705.39846678
2016-11-02,2016-11-03,0.884664,0.900933,0.876185,0.880556,946246.7526132404,75584858.3515932
2016-11-01,2016-11-02,0.903216,0.904825,0.870474,0.884577,1205369.1631944445,75558395.24465933
2016-10-31,2016-11-01,0.927473,0.93045,0.897589,0.90326,1036209.9444444445,78176194.69124015
2016-10-30,2016-10-31,0.889612,0.954583,0.885454,0.927982,2031280.3819444445,77929871.9882953
2016-10-29,2016-10-30,0.942647,0.972594,0.872589,0.893174,2014049.7552447552,79699956.58703303
2016-10-28,2016-10-29,0.995753,1.00054,0.943752,0.943826,1758014.1319444445,82995648.24222021
2016-10-27,2016-10-28,1.03218,1.04327,0.98783,0.995308,1472037.7118055555,86694493.11448646
2016-10-26,2016-10-27,1.01865,1.03855,1.01427,1.03306,1049330.5331010453,87238474.89111863
2016-10-25,2016-10-26,1.0289,1.03993,1.00669,1.01955,1067156.0208333333,87123083.9297378
2016-10-24,2016-10-25,1.04652,1.05479,1.02525,1.02925,520890.3611111111,88402787.17164284
2016-10-23,2016-10-24,1.0459,1.05386,1.03022,1.04633,904167.5694444445,88680123.25144188
2016-10-22,2016-10-23,1.03187,1.05411,1.02745,1.04784,851688.8954703832,88242933.3612986
2016-10-21,2016-10-22,1.04289,1.05934,1.02775,1.02814,849311.0833333334,88287836.63814683
2016-10-20,2016-10-21,1.0541,1.05748,1.03668,1.04446,744741.0625,89140177.67774902
2016-10-19,2016-10-20,1.06055,1.08101,1.03031,1.05596,1444279.7909407665,89460631.96612956
2016-10-18,2016-10-19,1.07425,1.0764,1.01937,1.0585,1907650.0694444445,88682363.98239636
2016-10-17,2016-10-18,1.20086,1.20086,1.06854,1.07538,4976310.590277778,93209492.06892437
2016-10-16,2016-10-17,0.992573,1.20673,0.990742,1.19592,658830.7847222222,85973284.05845393
2016-10-15,2016-10-16,0.991068,0.998779,0.990081,0.991884,782122.3449477352,84337162.57985486
2016-10-14,2016-10-15,1.00956,1.01313,0.987065,0.990912,1325114.0902777778,84569114.94416314
2016-10-13,2016-10-14,1.0353,1.04845,0.985671,1.00989,1446748.2395833333,86614754.19328152
2016-10-12,2016-10-13,1.0959,1.10369,1.01058,1.03752,3105135.505226481,87710415.1204569
2016-10-11,2016-10-12,1.15271,1.17017,1.0923,1.09691,1560032.5347222222,96147365.87004218
2016-10-10,2016-10-11,1.16869,1.17216,1.14831,1.15149,750828.0104166666,98300154.85869847
2016-10-09,2016-10-10,1.18347,1.18903,1.16862,1.16976,694795.4982578397,99471373.23667711
2016-10-08,2016-10-09,1.17002,1.19615,1.16006,1.18251,1046264.7847222222,99420767.75701386
2016-10-07,2016-10-08,1.17472,1.18339,1.15336,1.17038,974074.3854166666,98691131.40033811
2016-10-06,2016-10-07,1.18904,1.19363,1.16206,1.17481,1566570.763888889,99387664.8589546
2016-10-05,2016-10-06,1.1609,1.22628,1.15812,1.18981,1615077.212543554,99478843.37257789
2016-10-04,2016-10-05,1.19464,1.20035,1.15981,1.16118,1467231.6875,99576042.28392024
2016-10-03,2016-10-04,1.19363,1.22208,1.16511,1.19444,1045631.4097222222,100982107.92633535
2016-10-02,2016-10-03,1.19296,1.2197,1.18563,1.19312,2095538.0104529618,101447324.2800865
2016-10-01,2016-10-02,1.25563,1.26231,1.17356,1.18949,1195196.28125,103963157.83878034
2016-09-30,2016-10-01,1.26786,1.2708,1.23962,1.25519,1256740.78125,105706825.79990928
2016-09-29,2016-09-30,1.2454,1.28685,1.22473,1.26945,1095802.826388889,104755527.01217404
2016-09-28,2016-09-29,1.20102,1.27384,1.19568,1.24576,2047754.912891986,104788054.15784328
