Start,End,Open,High,Low,Close,Volume,Market Cap
2017-07-05,2017-07-06,55.3344,56.0347,50.596,53.1992,985314073.1707317,2740654446.182536
2017-07-04,2017-07-05,46.4252,55.4244,46.4252,55.4244,890615600.6944444,2652594314.6392026
2017-07-03,2017-07-04,41.5676,48.4039,40.9706,46.4958,579298475.6944444,2365819022.897851
2017-07-02,2017-07-03,38.9882,43.2669,37.8046,41.5382,261644055.7491289,2043741324.5996077
2017-07-01,2017-07-02,40.3543,40.5783,38.4716,39.0466,234283847.2222222,2067483817.6273825
2017-06-30,2017-07-01,41.0653,41.7467,40.174,40.2595,263499961.80555555,2122743638.0698042
2017-06-29,2017-06-30,42.8495,42.8495,40.3529,41.0867,324051642.3611111,2158713124.732374
2017-06-28,2017-06-29,40.5415,43.6137,39.1777,42.8597,471425892.85714287,2159446107.359037
2017-06-27,2017-06-28,41.1318,41.3885,36.1995,40.3456,544755629.9212599,2027005763.8162491
2017-06-26,2017-06-27,43.9244,44.3452,37.5496,41.3365,367187544,2156925229.8005104
2017-06-25,2017-06-26,44.4918,46.2153,43.0543,44.0362,345716645.8333333,2325780578.189869
2017-06-24,2017-06-25,47.3355,47.4433,44.0116,44.5454,294098407.66550523,2377797783.212316
2017-06-23,2017-06-24,47.7129,48.4235,47.2739,47.4451,361196652.7777778,2470908821.283034
2017-06-22,2017-06-23,47.7875,48.8517,45.8699,47.7252,562666069.4444444,2458150307.219801
2017-06-21,2017-06-22,47.2164,49.7283,44.2158,47.8418,605639750,2427876192.7585745
2017-06-20,2017-06-21,50.3209,51.4691,45.7503,47.1982,978847369.3379791,2534665058.7547183
2017-06-19,2017-06-20,46.0416,53.551,44.9871,50.3103,1076312489.5833333,2524789784.6446733
2017-06-18,2017-06-19,47.6459,47.6459,42.4258,45.8206,1397895590.2777777,2325684696.914854
2017-06-17,2017-06-18,35.7005,49.2996,35.7005,47.5869,1194835430.06993,2236211135.661376
2017-06-16,2017-06-17,30.2201,35.4323,29.5539,35.4021,381769548.6111111,1656489180.1696289
2017-06-15,2017-06-16,30.2247,30.3748,27.3127,30.1194,282626989.5833333,1500442425.4771304
2017-06-14,2017-06-15,30.6429,32.0628,29.3169,30.2296,201908979.16666666,1592884857.3786547
2017-06-13,2017-06-14,29.5035,30.6363,29.332,30.5386,269874349.6503497,1538297021.3307583
2017-06-12,2017-06-13,33.2163,33.2305,27.8022,29.4957,413556729.1666667,1584527977.8033826
2017-06-11,2017-06-12,30.4417,33.5607,30.1595,33.238,276676291.6666667,1613847798.9869633
2017-06-10,2017-06-11,29.6816,30.5888,29.6619,30.4717,168817564.4599303,1547646902.4008539
2017-06-09,2017-06-10,30.2119,30.5893,29.6234,29.7393,210201913.19444445,1544859471.4576845
2017-06-08,2017-06-09,28.3947,30.3426,27.88,30.2534,243360927.08333334,1497213437.7549658
2017-06-07,2017-06-08,30.551,30.6849,28.3742,28.5879,277193342.85714287,1531761988.0717869
2017-06-06,2017-06-07,30.8433,31.3317,29.2579,30.5616,349100972.12543553,1573104360.131334
2017-06-05,2017-06-06,27.9393,30.9929,27.9393,30.7788,288927357.6388889,1532695407.1503289
2017-06-04,2017-06-05,27.661,27.8336,26.9455,27.6958,212945076.3888889,1407111790.1407583
2017-06-03,2017-06-04,28.9447,29.1694,26.6261,27.6495,322195512.19512194,1424599619.5088503
2017-06-02,2017-06-03,28.8034,29.8882,27.743,28.9032,369787229.1666667,1476932715.260861
2017-06-01,2017-06-02,25.2976,29.6199,25.2976,28.612,370273642.3611111,1411039721.9760559
2017-05-31,2017-06-01,24.142,25.5727,23.1843,25.3639,250137444.44444445,1265982787.6466067
2017-05-30,2017-05-31,25.2125,26.1346,24.0308,24.1409,227090174.2160279,1302964186.3314626
