Start,End,Open,High,Low,Close,Volume,Market Cap
2012-10-12,2012-10-13,12,12,12,12,0,121635300
2012-10-13,2012-10-14,11.861,11.861,11.861,11.861,0,120226357.77500063
2012-10-14,2012-10-15,11.7389,11.7389,11.7389,11.7389,0,118988718.59749986
2012-10-15,2012-10-16,11.8381,11.8381,11.8381,11.8381,0,120253896.86076872
2012-10-16,2012-10-17,11.8499,11.8499,11.8499,11.8499,0,120470304.92687532
2012-10-17,2012-10-18,11.81,11.81,11.81,11.81,0,120064667.3125
2012-10-18,2012-10-19,11.9398,11.9398,11.9398,11.9398,0,121384260.3537493
2012-10-19,2012-10-20,11.7401,11.7401,11.7401,11.7401,0,119586089.42468715
2012-10-20,2012-10-21,11.7399,11.7399,11.7399,11.7399,0,119715208.89562535
2012-10-21,2012-10-22,11.6311,11.6311,11.6311,11.6311,0,118605743.33562475
2012-10-22,2012-10-23,11.7101,11.7101,11.7101,11.7101,0,119411329.54187465
2012-10-23,2012-10-24,11.65,11.65,11.65,11.65,0,119031597.83962673
2012-10-24,2012-10-25,11.65,11.65,11.65,11.65,0,119157510.625
2012-10-25,2012-10-26,10.8616,10.8616,10.8616,10.8616,0,111093666.7299996
2012-10-26,2012-10-27,10.1706,10.1706,10.1706,10.1706,0,104026040.99250025
2012-10-27,2012-10-28,10.2605,10.2605,10.2605,10.2605,0,105127818.84464718
2012-10-28,2012-10-29,10.7,10.7,10.7,10.7,0,109774599.1666671
2012-10-29,2012-10-30,10.6,10.6,10.6,10.6,0,108748668.3333329
2012-10-30,2012-10-31,10.8875,10.8875,10.8875,10.8875,0,111698219.47916713
2012-10-31,2012-11-01,11.201,11.201,11.201,11.201,0,115132466.72974479
2012-11-01,2012-11-02,10.57,10.57,10.57,10.57,0,108773667.9166671
2012-11-02,2012-11-03,10.4688,10.4688,10.4688,10.4688,0,107732239.79999949
2012-11-03,2012-11-04,10.6425,10.6425,10.6425,10.6425,0,109519750.3125
2012-11-04,2012-11-05,10.8001,10.8001,10.8001,10.8001,0,111235748.70109923
2012-11-05,2012-11-06,10.748,10.748,10.748,10.748,0,110942804.07500052
2012-11-06,2012-11-07,10.899,10.899,10.899,10.899,0,112501453.44374943
2012-11-07,2012-11-08,10.92,10.92,10.92,10.92,0,112718219.25
2012-11-08,2012-11-09,10.925,10.925,10.925,10.925,0,112826526.35416667
2012-11-09,2012-11-10,10.815,10.815,10.815,10.815,0,111971142.28125
2012-11-10,2012-11-11,10.89,10.89,10.89,10.89,0,112747641.1875
2012-11-11,2012-11-12,10.8687,10.8687,10.8687,10.8687,0,112527115.49812418
2012-11-12,2012-11-13,11.008,11.008,11.008,11.008,0,113969332.79999948
2012-11-13,2012-11-14,10.9512,10.9512,10.9512,10.9512,0,113670833.70093781
2012-11-14,2012-11-15,10.95,10.95,10.95,10.95,0,113707811.25
2012-11-15,2012-11-16,11.1977,11.1977,11.1977,11.1977,0,116279996.1674996
2012-11-16,2012-11-17,11.7489,11.7489,11.7489,11.7489,0,122003808.54750043
2012-11-17,2012-11-18,11.7889,11.7889,11.7889,11.7889,0,122612026.3033331
2012-11-18,2012-11-19,11.6515,11.6515,11.6515,11.6515,0,121344255.46250065
2012-11-19,2012-11-20,11.7999,11.7999,11.7999,11.7999,0,122889763.55250065
2012-11-20,2012-11-21,11.7328,11.7328,11.7328,11.7328,0,122190952.27999952
2012-11-21,2012-11-22,11.77,11.77,11.77,11.77,0,122699139.68554688
2012-11-22,2012-11-23,12.4219,12.4219,12.4219,12.4219,0,129753965.72937492
2012-11-23,2012-11-24,12.345,12.345,12.345,12.345,0,128950700.53125
2012-11-24,2012-11-25,12.4115,12.4115,12.4115,12.4115,0,129645331.68437526
2012-11-25,2012-11-26,12.4821,12.4821,12.4821,12.4821,0,130489387.34220798
2012-11-26,2012-11-27,12.2455,12.2455,12.2455,12.2455,0,128283194.70208327
2012-11-27,2012-11-28,12.2,12.2,12.2,12.2,0,127806539.16666695
2012-11-28,2012-11-29,12.3477,12.3477,12.3477,12.3477,0,129353836.36624932
