,ACCOUNT_ID,CURRENCY_TYPE,Aggregate_Amount_In_Wallet
768,85063e544e61bba226c91ead9fd05ad9,ETH,-298.479483463908
769,85312aeff83be8b83084db808fe732fb,BTC,-7.245721583599992
770,85479e8020fd03a32dfcd5f747e1124c,BTC,0.0
771,854f874b465b6a09fef3e9a1ba694afa,ETH,-17163.10347191976
772,8570adbb5646bb05c0f62b180cfe6150,ETH,-601.26734307599
773,85a061d0312c8b688317bb448d57f3fe,ETH,-6669.17278090644
774,85acf53bf810570599e865e76e3d0559,BTC,-319.5300878
775,85b8bebe59f6dcec9f17cd6d9de21df7,BTC,-0.0380688
776,86255386395b3a0e4be3fde610dbd690,BTC,-0.0269045
777,862edae2eb99198cb4eb20891e990aa7,LTC,-93.34
778,8666208de3527b4df39350ab0d538d70,LTC,-96.3006
779,86f4c0941a844c8edbe207f839e5178a,BTC,-16.89899673109
780,86ff768db68abed2d9ce4c9a404cf285,ETH,-614.8565992236701
781,871e78501f0c84b828cef931ccac87c6,BTC,-198.3705220035
782,87ed52313a23e7692327bcf1f0fdcec4,ETH,-14845.239960960002
783,87f9242470d62d16a5ca9def4ca17925,LTC,-21.703849462386003
784,88090cf1c31d581a092e05acee0373d1,BTC,-68.51882412279875
785,88368fb382845aa70a90834355a92ab8,BTC,-1496.0943201819005
786,88712b2b09f0e9f96793bc0a2b4e0542,BTC,-0.05979674999999999
787,88985ff2cb10979dee0c1d8d098c467c,BTC,-28.53033843103701
788,88cffe529dddc77724a821757468e422,BTC,-633.9759607289001
789,88ed68a249df8ade2e9d0340bf76609f,BTC,-1841.7803851132
790,88f367b215c91be7a9724e47f11f7dfc,ETH,0.0
791,892cfee4e2c97106af9e44c79137dcc6,ETH,-168.62759551585998
792,89626c5a6fc20e82c8b2d35b7b6c40a9,BTC,-3273.91889306849
793,8a3f378b15158a5efdb50ea48bec0111,LTC,-149.915271489013
794,8a64d5312ab47be52e534b7ad2d2359c,ETH,-117.33718331555157
795,8a79183dcb11baafeb3a469909d3f084,LTC,0.0
796,8ad126e35dcf2e2a8eb5222eef007b9c,BTC,-78.6562339276
797,8af1fe12948cf335248db2904aeb9905,BTC,-242.911834173919
798,8b1c987ba3d9991c5f351cbfbf27b6f0,BTC,-1183.592278946
799,8b37cff9d634f083a48714b173b27f8c,BTC,-29473.859755801
800,8b399f1e93e130ef4b4399769f666fec,BTC,-457.001
801,8b65fa8332caa1f75f08f5ba7f8cac71,BTC,-1.008351477
802,8bb708d854ee09cd771b14c96c7d5154,LTC,-1450.306760117755
803,8bb96df98f3d0ddedc384abd37230ae2,BTC,-0.025383000000000003
804,8bc53ffd3c9998f338c4de0284ea0861,ETH,-306.727
805,8bd48210750d51cdbc8f4c7be14e0590,ETH,-888.4421982357001
806,8c04c12007d03f64aba6a70e4d8ecd88,BTC,-10.149448393799998
807,8c20d174494d039ac96beb9f479fde7a,ETH,-121.07228357230998
808,8c41790b94dcaee1e5eea94b7c0df573,BTC,-0.039187200000000005
809,8cb191ae4922ddc4c0e31b178ac745e1,ETH,-44.665641801039996
810,8cc1914326f8b2edc73dc0e863a3fac4,BTC,-36355.6022609701
811,8ccf802277648400aa7c1567a7276150,BTC,-0.9334908000000001
812,8cd5e546f7a5ca9caa4e6e76539ec03e,BTC,-32.00364725
813,8d4375a4333780bcc094880d48b58bde,BTC,-457.001
814,8d9185e447eb1d9fab3267fd0de2888f,BTC,-151245.20243241056
815,8dc39c0220a1eb30d914aa2ed8f17420,BTC,-290.3793376728
816,8dffdd8ef15da75fca9671223fead228,BTC,-0.50397136905
817,8e035898954da8c9c4bdbd5c4ba6c28a,BTC,-617.7730430940001
818,8e46a96513fc8f5a6633dc42e085f027,LTC,-1350.279108016568
819,8e47ca5db91e1f9713eae6ec82313777,BTC,-9980.5848976955
820,8e5b0bd2a02e83f157ad0d38a2872178,BTC,-0.6682648311299999
821,8e690fb9692ac1dc88ba864103790a4e,LTC,-49.29361264299322
822,8e7d49812032adb7c2fd95d13b4c31ee,BTC,-722.5601697738803
823,8e87bf746342f0fe6c9174ebf509745b,BTC,-152.94030781968002
824,8eb5fdddb6bee40cbb4558551db72370,BTC,-30618.19501079245
825,8f2179bd0e30c25f100e7296dc053732,BTC,-2734.3724861452692
826,905722622312babbdec14c47873a3352,BTC,-3747.3174267450004
827,909ab53e699d1a66e990a2fd5fb71f8f,BTC,-0.039241000000000005
828,90ccd2d746d7bfebd3d5832ebee711ba,ETH,-25048.043001023772
829,90f3adccca3d4e9ef8a606ea3fa0a365,LTC,-423.1153377523461
830,914d99974d769dd8754ef6de10d57550,BTC,-4872.620191450764
831,9172b57bb21fdf066b1b0eede08a1351,BTC,0.0
832,91ae19c55b0375cdcc6a323e119620f5,ETH,-1850.60741761404
833,92418d877ee6f70c34b7c674778fb5bb,LTC,-130.4365979828
834,92ac52097967146356f68c61d30d44f3,BTC,-249.2817601196
835,92c58b4e4901e283fa134f7723796e2b,BTC,-196.20870014640002
836,9318edb767390272d6d8c71bde7a3a7a,ETH,-58597.46090533001
837,931df232e8e895847c3c2c9b26a5a1c2,BTC,-0.0253451
838,93254612f5864540c05873b07b457611,LTC,-33.343574335506
839,9342485f01baad995972feda626c2416,BTC,-0.040092777499999996
840,9389949174152772af95797b5b87d3e9,ETH,-1775.976
841,9390edd26928f184d1506758b4d1c75a,BTC,-19.261181380380002
842,93c1f6ba7cb51b3742c2dcfc7e5ae7f2,BTC,-0.979672302
843,93c31d77531bcb0513e67865bf8f9ddb,LTC,-433.349942177396
844,93c679cf30ea4ca4dbdc70255609b6b7,BTC,-348.12649999999996
845,93cdfa848f59d3ab4367774d62af67d7,LTC,-435.5605476031931
846,942a1d054140815d4caabea3748ff102,ETH,-145.79819819225048
847,946747b26cd5a8bfd7bc2311ba68c9f2,ETH,-6692.354188712719
848,947530a97cf25f4fc38ade73bb7ce64a,BTC,-11.14126466812
849,94bda079fa1beb63b06cbf133bf9bf65,BTC,-0.012195087439999999
850,94d0556650b25b1f30c8efceeb266c49,ETH,-247.29
851,956005ba51403474b9aeb20586c6ba45,BTC,-38.731596109019996
852,95a96e5f675d26219190074e3b6b80b8,BTC,0.0
853,95bc9953d20b39ea16e18f78856bc5bb,LTC,-463.037613408629
854,95d991d87da29ec445e26af62e115cd4,BTC,-323.9669764785
855,95e2e95fece130f2a873e1d0b98d61e3,BTC,-930.2345827864
856,96368cd94b0116e396356d53c8ef7ccf,BTC,-42.6863148576
857,9690fc1594b3f03d127247bc8c227273,BTC,-1437.0262
858,974cb8dbdaa46a9314395037bb61a437,BTC,-85.90771013090001
859,978aa4f9feef9df3664d75b4cfe9245c,BTC,-3806.2107889956
860,97923617792ceaa29e36393f5f6aa141,BTC,-0.2813399360389347
861,97a6f8a13901c75245ef99b6f1f1db43,BTC,-140530.5893730357
862,97a908c8ef810593815806c8cb960172,ETH,-1179.928890916822
863,97aa8e493b5d3efd20b129e4f21154d0,BTC,-0.0211220272
864,9804fa82a3ded2bb7b9c405142f86125,LTC,-1517.964
865,981c4f69f0a6980cb6c13b03903d0e01,BTC,0.0
866,98d816d2709700d598338f5f7f811562,LTC,-691.582607280016
867,98dbaaba7f979d277b61e3efa6f12257,BTC,-1121.7869643794002
868,9905641e3940a63cb27ad7b0ec28f809,ETH,-8.790504846500001
869,9972e3171bb557b529b35de9b7e40217,BTC,-385.7163852624045
870,99d41a5b27b592cac5a104b1e1e27600,BTC,0.0
871,9a36c20e35ede6b6bd0fdad0743c1822,BTC,-257.6787
872,9ab9c1645c9df87e28076ee65fd29f92,BTC,-0.042222300000000004
873,9ab9d8f85fcd70fb1db579a8128ce0cd,ETH,-375.01105720475
874,9ad9aa73716bbed5eac38c94903b6ab3,BTC,-1.0000386799999998
875,9af95a6605485437c4bc2f20ac5e0878,BTC,-178.9534664438873
876,9afa6ee6e4d2a91903ad37bf617dd9c2,BTC,0.0
877,9b4d02a7a51cca0c2d17e48800c12c71,BTC,-943.3099138840199
878,9b624d2cc26d1587fa0e360c227ff147,BTC,-115.29446863128
879,9b9e512dbc0f3f0ddfcadce78a2625dc,BTC,-9.6467448
880,9bd300267b4058ce39c0971442fc98f1,BTC,-3131.826500584386
881,9c16b293e4a09e72ee3f9d1be4fe4207,BTC,-131.06320781442992
882,9c3809cdecc60cc2550aa32b0bf54ed9,BTC,-4.990467359999999
883,9cb28003759a5bfd2599ebf5a0c47c85,LTC,-599.43585964524
884,9d5857607ca48b8fd4102b85a79ccc68,BTC,0.0
885,9db9e4a4e9e446d296e848d32b5f8b4f,BTC,0.0
886,9e449b06a63cf63c48745b30532ce9d6,BTC,-243.19691203047998
887,9e670bf5c632c3f9e1e23bea990d1a62,BTC,0.0
888,9ec44d8b242489b6096abcb689fcaf35,BTC,-0.0403198
889,9ef9d4fe7ed00b2b41c5e9413c4b0d1b,BTC,-672.6952646210999
890,9f2846425bd16355a0d37a4710e8b979,ETH,-238.23490365562003
891,9f2c17ddb49951e538fcf4c59fbbf799,LTC,-20.595777668532
892,9f6405b2de4808dd6fcce0a7dcbb5078,LTC,-2799.6367062920003
893,9f6cf58dac69704ec5cb33006b0670c1,BTC,-215.4894692989
894,9f7af6c609f2172c3d2858c9f09856c0,BTC,0.0
895,9fef94072e42f3e62d0747abad1c1f90,BTC,-101.0118448752
896,a002e7c86ffdd32c192ad760338b7872,BTC,-172.089310774
897,a037140f96968914047143aac9bf6fe7,BTC,-3.823997051330006
898,a047b88ae2b6e5fe4edc19c60d748190,ETH,-1187.2586718430202
899,a07ca0c61db5f949a3bb4b1f4965d7f6,BTC,-3291.9403162416497
900,a0dd7b19125f31fb9842849d1cd5171d,BTC,-3986.164
901,a10db54361d82268708c3c97c88cf44b,BTC,-0.026945999999999998
902,a16abbdd9c58c7c9ff19afa9b64eeb14,ETH,-146.173819290548
903,a1a81c69f3dd9d100c32a366488a499b,BTC,-17.067291557585996
904,a1ab67a4f5bbdbd0cc83bd9dbb12bf0d,BTC,-10.0026432
905,a1bf8eb902a09c19bf5a050d9d4a9578,BTC,-19133.13681907431
906,a203f2aa757244dbdbab197f3e917aec,LTC,-113.4122591516
907,a215687a45ed015e3f9af895009afdeb,LTC,-2163.8123
908,a2952f1c8d0d57343f84684eae5286d3,BTC,0.0
909,a2c9d5f974e6fd8357eeb14bedb84817,LTC,-157.647528599484
910,a2d736d746bc1600bee6efc217c6640e,BTC,-123.31010987999998
911,a3027aee48bc59cca9948db95616fcf2,ETH,-4095.4060946089994
912,a309138121173a41a975ae0db932f56e,BTC,-4.4980355194
913,a30d60c340aae8edd791b66d1f2525ab,ETH,-816.0926761640101
914,a33e344ddcc17f3e46b2719d68eaca54,BTC,-0.0382146
915,a353ecdad4132e677f047899bede41cc,BTC,-17.8602145783
916,a3615cddf687cc9b945658afac244fe0,ETH,-1021.3887431162
917,a38153b81090693f3632882d5821946f,BTC,-20.1096952385
918,a3ea4f3335315af2dce817f1fa8c472d,BTC,-1398.5823447630598
919,a4582e731d51ff285dcd7e5f269227e7,LTC,-121.1326752681635
920,a484119494bc5c115b4fbb1fc16e001a,LTC,-155.3919
921,a4ce019b1e8eead042f92df9c3116476,BTC,-0.7584511200000009
922,a534a3ebc7b5b01fb9fa42b1475b346d,BTC,0.0
923,a54f2c55755c2b736e4071fa6fe5feb3,BTC,-0.0006808117999897408
924,a56537e04a8069c93c4781caa3a74fa3,BTC,-15342.739865598438
925,a576bf41f667f55fb645db7bd871d385,BTC,-65.93247673434999
926,a59d262becd8e081b6f7b0fbcda9e857,BTC,0.0
927,a61025b2649e06501832883f4bbeca1f,ETH,-26215.5025031573
928,a63d5c4d307634d3a4741b711d9d3851,LTC,-148.819750656248
929,a64eeb4af9232a46e6153a970c42cedb,LTC,-43.534781816274
930,a66777240adc6cd9ca48c5e32936b85c,BTC,-19.3086309642
931,a69acc0933f77f374def1c217c7a1f1a,ETH,-977.0169252094357
932,a6af1ccb80a8a3aa2c6c8868e71e8555,BTC,-46.7700079936
933,a6dcd55cad117880dadde0bde75ecbfe,LTC,-1820.9267412918261
934,a700605cc6e1fdf426e685e0387d9f39,BTC,-49.3430468832
935,a72367da3b34d2e3b20ffbed61e3be62,BTC,-0.617123985249729
936,a7ef80454255f52d14ca8a117d9f838c,LTC,-3218.076291176
937,a7f490e712db0fe57a7d10962fac9b20,BTC,-9.2058579676
938,a82ba53b2910c3797aec836cdf7e7288,BTC,-0.18451450622
939,a898417050129cc464d49aa755eb1fd7,BTC,-35787.98200526488
940,a8b4b92a3ea6906f148041e61ff2f086,BTC,-28.59161356197
941,a9433fc8ff1e22fb8d6aee522cc99c4d,BTC,-223.8918451609
942,a945fdbdcd7675295265f264c9add84e,LTC,-883.682275700377
943,a96d561b6c88dce0e91db41b76bcdcc6,BTC,-5086.8234
944,a9b9eeade1eff51e350c38f8edc5d41e,ETH,-20.1282217308
945,a9cea0be4f5601ac5a7510553b1bb7b0,BTC,-143.59636340320003
946,a9d327ac104609d45aa32113cd1462c3,ETH,-252.66624813624298
947,a9d6ea1db26beec4473628eccca88596,BTC,-78.57150174130001
948,aa792aedafbab20467a3bb50660ef2c0,BTC,-104.275
949,aaad5783348bcd3fdca18cfc03bd5f3f,LTC,-1150.3592141278718
950,aafc77a3654f3ebd9aa66a0f045a50bc,BTC,-0.06660308330000157
951,ab000aaeb88e9430999219f3032d7c07,BTC,-1015.81724115311
952,ab1a0a870e3c9ba22168d58d6f62dcc9,BTC,-0.0362387
953,ac0904d2b62bc8028f44934be6d7435f,BTC,-0.55096502664
954,ac451589925ae20ccd487a46754acf17,BTC,-405.40794062
955,ac4a19ee68026f36b3490de5b117b22a,BTC,-0.042178
956,ac7d5a22192f9dac438fa263b7ed6203,ETH,-190.34229061335998
957,acb190ccdecf7d91e7ce32aa758fcadf,ETH,-296.5985208168638
958,acb3d85c5bfe5282905a5381e669d126,BTC,-0.037989
959,acd489d8d467be05239f05bf575d2981,ETH,0.0
960,ad3b6c647eb333cc0dfc04b63be9362b,ETH,-4914.837549559419
961,ad3b8c9a7f354c1dd690e6e2e50304a3,BTC,-145.38008468867002
962,ad424011ba05ac3e72347d757f6ae206,BTC,-0.06868500000000001
963,ad436f4bc45dad4a91d03f0cc2e34845,BTC,-10.085878739999998
964,ad5c0eabd55d13601e52cabb3c21ccf6,BTC,-0.023018
965,ad6cc82852676ba1198e2e64f85928af,BTC,0.0
966,ad9d2ad159e2d8f4e75271d5520c3ba1,BTC,0.0
967,ae7f6e80b540ef83671c17f237d5a948,BTC,-1.5984890085
968,aebba45721e4582f81af67f591057f14,BTC,-0.042222300000000004
969,aee53f590567fe5c2870a94b8a526d7c,ETH,-5141.61561175516
970,af14ab284e307aa36c9f5d36a351c734,BTC,0.0
971,af7a91b7913442d8422b414c573b78a5,ETH,-2955.85317654104
972,af9616b88e74fb9f746e4344bd33c31e,BTC,0.0
973,afc113845591f15f80c2516c1740c84f,BTC,-0.18197402000000001
974,afe27519e14e67d9ed3953160c00027e,BTC,-4783.262000000001
975,b024b4392211f5934fdf715ab6134fba,BTC,-10.24686831
976,b0353bfcfa600cf5af9ded4d2e69305a,LTC,-0.07851776480000738
977,b037c69e466653f732e2687b1be8c0cb,BTC,-9699.44
978,b0402b001fabc3956aeb422e6cba1c09,ETH,-5.0051991192
979,b0b55039794f35cc37c041447afb593c,BTC,-0.02851068616
980,b131d835c31fde30e93e0e07d3e563df,ETH,-1346.932
981,b189253cf2b11082c9cc98518a91422e,BTC,-25313.900394599987
982,b19386d99d59a95df5ebe6578577cc92,BTC,-146.77091077557998
983,b197d73648d4fa555b4bfccfa55e6d5c,BTC,-8.7941038526
984,b1b964ad12a3e6422e33668da9864212,BTC,-94.8043336872
985,b235b3f7af4bdd806435837d3ee91fd1,LTC,-195.4654
986,b271c141504ee5e8618398863ed8707e,BTC,-64909.7943900787
987,b28282935e4615cba2cac22aa58038d5,BTC,-563.396920248225
988,b29e3b84f3b646abd425754cee10f8ad,ETH,-2494.6185670549794
989,b2b082f210f96031def51e2eb2fb9abd,BTC,-1648.209499932
990,b2b7f5e8d00227a2c55fbfce90c2ae8e,LTC,-610.6108795841922
991,b2bcf878c067e693b78ffe63a1acc2a3,BTC,0.0
992,b2d0688c9bdbf13c826c6783ea3669d8,BTC,-0.039187200000000005
993,b361e23a07e8eaeb9ad1e445337c6747,ETH,-820.468
994,b38fa60aca95734d1497dd5752337472,BTC,-111768.1261183195
995,b39383be5edb7f65bfddb03aebdc9f3f,BTC,-4757.823120654899
996,b39e76de53b2b7a8d50a0f72640bafc5,BTC,-0.0228536
997,b421129b9376cbc9a663407bdc15c312,LTC,-5088.717729148189
998,b42dae9fccddd29a48d0b0158c1bf422,BTC,0.0
999,b46692c4cedc67d2fb233a4bf05e9622,BTC,-1.02086556384
1000,b468cf854d737af6d34079c3cd90f67a,LTC,-1084.2896331028
1001,b4a658a69e0d72417b67dff9bb9ef61c,BTC,-720.8430527396
1002,b4e387297e7d9e64cffec9a09e1817bf,BTC,-0.024394600000000002
1003,b5258b3b16b3a8893c9370fcdfca2749,BTC,-0.0464106
1004,b59ffd03000cf8adf3b285e7de3b04ff,BTC,-633.60214557275
1005,b5b76980f187a596c6ac93f470aea3b2,BTC,-0.243147
1006,b5d22688ee9ede4bdb7d5621514fd94d,ETH,-568.504
1007,b5dc1a99d3c05232f3fd6931164ff201,BTC,-1.0004995235
1008,b5ef646036d04d911e5a3332c4bcdb1b,ETH,-1558.553591377758
1009,b5f1e125aaf12117a9f460cde8289fde,BTC,-0.0236886
1010,b606d5404b4a8e3c03ddfbaba296eb0e,BTC,-1210.5612417003313
1011,b610e4b7bf2b340d30b696a15acc88d5,BTC,0.0
1012,b634f5c7f15eb1be75a4790c98ff1497,BTC,-682.6549099887101
1013,b6399ccf47028c607557cae45a115680,BTC,-7442.7
1014,b677e9eb077d48aadc7b4a61353c9bc0,BTC,-0.4889187186
1015,b6b7c8e6cac1ac1efab13c6c02d7d138,BTC,-3292.9069308355997
1016,b6e110dde20a68debce3300042e87441,BTC,-9329.46411093853
1017,b7324aeaff6d57884d593071f9b74035,BTC,-132.8803863501
1018,b7588791be8addb26517f4c96d816db0,BTC,-258.25314196600004
1019,b7ca8897341833f3bf2528c6b698f729,BTC,-5703.760781225079
1020,b7cf37474ac42e42587ac404a4eb3dda,ETH,-4196.62537284913
1021,b7da33e1c6f0b0094214a7461585aa19,BTC,-0.035568105600000004
1022,b7dfc79b44595a137ff50e285f788555,BTC,-63.30203948700001
1023,b82d649c352e1866327ef42fbb435752,ETH,-11710.941530645901
1024,b860de774c76277c0b37afbf1c558bb3,ETH,-5378.85868232931
1025,b884a3f4075326316e4e674202594f53,BTC,-148.55415778740002
1026,b88a2179fe9343c13f1e1f7d47ddeec1,BTC,-0.9944835740000001
1027,b8e9fabfb3db01363fec3ba736fe99f0,BTC,-466.6873065618
1028,b9608abce6267436de7aa29655767923,ETH,-7952.40256048529
1029,b9c3c686f3a9e694ce3e1a1511e9a721,BTC,-0.0248987
1030,b9cb37ab4b88dc9da5b7bf0521ad35f6,BTC,-0.00109264
1031,ba103937213c01ecb8c2178e2700bddd,BTC,0.0
1032,ba357815ad8308edeabfe031917fded8,BTC,-118.4598767404
1033,ba394a0226f3a65c0fc079e913afc131,BTC,-1821.6225929271488
1034,ba81f0ddb067afcd3e15a2a07530d704,BTC,-2040.6394696147208
1035,bbfacf3047104a8d525d848ce30f233e,LTC,-10.458545845020002
1036,bc38bb3598c8b14c54af6db51aadc7bc,LTC,-9524.160451433876
1037,bca9d1bfa5a0c9f539ebccd3bd07631a,BTC,-0.0332782
1038,bcb302aeecaf279d5a2d26b76f1885d6,BTC,-21.563604206300003
1039,bce3d09c04c2bdd0873be1248027f1f0,BTC,-2.02435695
1040,bda1e58fbfef6ae45683e24b5e8c4fe8,ETH,-1367.8987108992
1041,bda4d5aa7ed4b1cdbedf0adb7a426ef0,ETH,0.0
1042,bda6254071caeb20a65272d0f95eca7f,BTC,-95.70922651293498
1043,bde8869c9f54644c741210c326914c51,BTC,-109.0861517583
1044,bdf0f926e0214d3823264b3dcfb76633,LTC,-4060.441242236144
1045,be0e6c5c0a5a71e0346f28c51a147650,BTC,-0.455025823
1046,be12bd87ac8f6e533327fe0159a605e2,ETH,-524.93623532374
1047,bea97841b6d73f158e33b01a93f0bfa6,LTC,0.0
1048,bee11b29eda78093625afbab47ec9d29,BTC,-0.27615707168
1049,bf286f4f33211cf3ce2539f4451b1ca6,ETH,-958.3699209771402
1050,c017afaac356d60af364b0dc34dbfe78,BTC,0.0
1051,c04b3b352e91606e975c877407d25c35,LTC,-258.530118468308
1052,c082afb02de8e9256032f1218d6f3240,LTC,-333.28608479283
1053,c0acd7a76dc008f5a31243567797817d,BTC,-3854.50722703372
1054,c0dd538133747877da189aa7b6c78116,LTC,-238.84937077509
1055,c10726eb94bde3731e5ecc0d7d7f9584,BTC,-55.68855696226
1056,c11f995d7084f57b23e11819c08187f0,BTC,-13236.713524686858
1057,c12e798c8aeecb752a91e4fcfdc9be6b,LTC,-179.722874614344
1058,c134e9bb0a2ca1750cc68cc148458db0,BTC,-30.51523144
1059,c13e99d5c031f872ada49be5962115b5,BTC,-1049.7712560774999
1060,c1a7fe16565e464ab5876de377cbf404,ETH,-204.41669633693203
1061,c1b13f54721be5749a27ccc0626377c2,BTC,-0.0237096
1062,c1f3c953130bc9ef53df38b34d50b19c,BTC,-34.81089077406
1063,c20efccfdc8c318adc50d4fead508a0a,BTC,-20.223026105021077
1064,c273f5f4efb2021156a596ee8d7c25a9,LTC,-964.0819999999999
1065,c2ba2117bd31f5905ce6cc8281508e97,BTC,-0.0224273
1066,c2d8ee09b58583934b53339386e5af7b,BTC,-0.0382775
1067,c3557fc74707312624d05da497d34eac,BTC,-44.7634830812
1068,c366e3ddb6954543a8863e4f8b199c62,BTC,-0.0237277
1069,c38874411d007edc15228237c372d9b2,BTC,-0.0371419
1070,c39529427261f8aadcaf152148d96fc6,BTC,-0.03877
1071,c3acce70d8daead5e0dd3e79a723efd6,LTC,-1955.0303614357742
1072,c3bf240e5fefb1929ac6021f07c5b6e3,BTC,-229.24778464040003
1073,c42b89a69ddae7a55a305e5ab6d9aafe,BTC,-1884.9947
1074,c4550eb55aed7f99ee84a82a65c86fd5,BTC,-61.38523265375011
1075,c4c42f79fb9c943432ea8ba767a55be6,BTC,-2.44845832788
1076,c4c767b322378d825cb11507f7d3e891,ETH,-2104.1419626992197
1077,c4df49720c27dfc863bf107b6ba09e94,BTC,-570.4905605795
1078,c4ea315ee8392df2388e25c3ec9ed61d,LTC,-825.404050580156
1079,c4ea5ad2a0359fe9b025e3d9c737638f,LTC,-2055.110262573765
1080,c525f0afeaeeeb53eca9ae6dd31d27fa,BTC,-4.93921155
1081,c541b4acccaa23a121cf794c26ece817,BTC,-9529.39471549
1082,c54e23b55ab27e514dc719f8f9356527,BTC,-6.1501501702
1083,c595c26b843d8cf844941fa2a81e1ec1,BTC,-0.039187200000000005
1084,c5da7c0a8b4d0735558f5bbecd6adac7,ETH,-877.0429526065698
1085,c5e3022a74bbda6f354637f6c0d754fe,LTC,-562.976383547584
1086,c627466379e7317ff95e86b9422d4bf2,BTC,-198.6297718649352
1087,c636e1865c73c6780835528739258bac,ETH,-220.075152846
1088,c655d490c05b7d439b8c9738ca088405,ETH,-11166.935120760725
1089,c661fc876e39497c55917096072e33f6,BTC,-0.1450184343
1090,c6aad91d87f8d7bd2d8b58383056c6ed,BTC,-3.0762615243999973
1091,c6be327fc47918ee53bd54a8b7eaeb51,BTC,-58.31397771550001
1092,c6bf1d47d489d62769b533a68948ba53,LTC,-223.362653682246
1093,c6e1ea37f43a9ade78942075b96e56b5,ETH,-1730.8258513901199
1094,c6e639f1c2eff52f229d3137d519ab7a,ETH,-71743.1579729567
1095,c709fd47a5592e05af39ca865b1fd27a,BTC,-64.5972940005
1096,c72fcf807379c262ba3ddaafc79f5333,BTC,-3511.9933506178
1097,c75ba9f7bb1296bd25ec026a5cce02a1,BTC,-549.54495680023
1098,c76e557a739beb0f4c2dbd24ee6442f4,BTC,-1940.7423000000001
1099,c79c05b1ba98e605cef489ffcf06e494,ETH,-839.4090331739699
1100,c80065709648a26219937bbcda2f9f06,BTC,-3.80340211387
1101,c822f0e045e4352fcf5c72fdebf4dfe5,ETH,-48.18113443881676
1102,c873bf00631852ef49d655e8994b1697,BTC,-16.16180327153018
1103,c8edb3b799489f0695f702beb22a0569,ETH,-93.44269422480001
1104,c926a895b7db779b445f0cb33b195d5d,ETH,-160.85096274889997
1105,c93804e37cf196a9465d6cd810c08960,BTC,-136.9605189190919
1106,c945bd5f18659d92b127a02acfbb9664,BTC,-292.84064105824996
1107,c978d83b451c1e291991f7088737375b,LTC,-1223.757908246756
1108,c9859e37420cc0f9ac425fefa42228cf,BTC,-0.042178
1109,c99495eaeef53ba9edc903023542a48b,BTC,-150350.92123670515
1110,c9ba56b706623c2a8b017a2433c5ad6f,BTC,-407.58351430724
1111,c9d373f0a69ed1b056dea12ec5d152a6,BTC,-62.695423908113916
1112,ca05169815ced5eabbba84722ca3d55e,BTC,-1493.11131799314
1113,ca24100a41b4349921953065908caafa,BTC,0.0
1114,ca253c864fd856770b2ec3d708b384da,ETH,-535.42079488744
1115,ca2b1e3a38e15fb562720163cc8a80c9,BTC,-2241.9047417165
1116,ca33cbddab247633a90948b36cc1124d,BTC,-0.10890454100000001
1117,cb029a7d1db00e02fb9b118713faa465,BTC,-139657.7021054565
1118,cb054e585502c015f78db4a51259c8e1,BTC,-6106.897028516584
1119,cb0ae1b914a4a7cff23dc877cacbda6c,BTC,-0.0224273
1120,cb62eec0483d141261b4616051c458b0,BTC,-394.8336593171872
1121,cb761bea93d94300593d15a7e700875b,LTC,-42.461190067636
1122,cb844ee9b4f562a1c12f9e42267bf932,BTC,-0.5483316816
1123,cbb8f35c519bcb46d29e11969a6212a8,BTC,-2900.0596288195998
1124,cbf52aa51f0d62b367d5db749174d030,BTC,-4.21706430286
1125,cc0f5dde779ce6ade212aa0927e2e45e,BTC,-1125.99698307488
1126,cc1db5b7aa5c70afbaf71d00f9c119fc,LTC,-300.921940562243
1127,cc4ed5e1dcb241f2a0347584d173ea97,BTC,-1066.993476228
1128,cca8835ec75540942ee88ffc1abf84d3,BTC,0.0
1129,ccb05f838cfd7193e0f6cc2b714db3c1,ETH,-1979.3389037089996
1130,ccb478a42df001766ac015e2a362c823,ETH,-21.61936919957
1131,ccb8abf84bdafe61f8050ab1aa8ddb4a,BTC,-847.35474201108
1132,ccdadc1e980eca95fc6fbd211dcb4e6c,LTC,-504.481241669354
1133,cd00abb5f8f26d5ee3ccbacfb4497304,ETH,-8098.7044477932795
1134,cd0452c38cc6e10a1afcda02bef7a058,BTC,-122.84111
1135,cd3eb5b30a648fa07ffc62efe3d94de0,ETH,-696.97391953483
1136,cd545187c16d4835d7f4b6b0ff903189,ETH,-896.14
1137,cd6eb45678c71ca688c66555377b06d6,LTC,-580.956
1138,cda766997c9e14d3cab19fca59c39f60,LTC,-419.92743630259406
1139,cda7d8458d69f42cae969100ff9b5068,BTC,-3037.74994636048
1140,cdf688516ba8bd10f819c98a7bd8bdb5,BTC,-0.17155013140000003
1141,cdfdef3d5e68c9f07bd1a57a04a2e237,LTC,-119.92605511768699
1142,ce112b43fe2608dd0cd7b41d5e493673,BTC,-45.42522674827049
1143,ce470071e319ae6b54b52d1f31127e5e,BTC,-580.1633900948
1144,cefcbbf865a223b1ddee7b0c0ff560b3,BTC,-770.5181361242
1145,cf5019a860985aefe61eb538c267a1da,ETH,-3258.46480465792
1146,cf62e44f419140a8f95b44e31d26a563,BTC,-58.7238
1147,cf8a10184761a7bed64d5db4438a48d0,BTC,-1279.9134673570074
1148,cf9e0ea1734be27a8023fe5782360861,BTC,-88.88407020799998
