,USER_ID,CURRENCY_TYPE,Aggregate_Amount_In_Wallet
770,8b8bc84ea6701385dd8a286e6da690d3,LTC,-130.4365979828
771,8bbc5f1d3e69f6f62bc58164baed3661,ETH,-2104.1419626992197
772,8bd3b3ceafd4e5ebcbc3be7dcb6c92de,BTC,-95.12076242391636
773,8bf781d11ae1208c9d258ca922f2159a,BTC,-2951.22550815887
774,8bf781d11ae1208c9d258ca922f2159a,ETH,-1829.145
775,8bf781d11ae1208c9d258ca922f2159a,LTC,-320.2532
776,8c4e6ebd28cf77afbabed04b7fd267f3,BTC,-30618.19501079245
777,8c4e6ebd28cf77afbabed04b7fd267f3,ETH,-12.504195
778,8d0d60086cf22aeac5dcb2574a2b6279,BTC,-30132.043955653804
779,8d216dcf6e8374bc95c6ac82a5e38ef7,BTC,-510.54301332269995
780,8d25da1fb404f124c769cf54eacf1ae0,BTC,-563.396920248225
781,8d6a354065a8cfc3336cee344b305a1b,BTC,-0.12830240000000143
782,8d7b5b1fa468db5a3fa7ddc7f1a5a3ea,BTC,-12.007992699999999
783,8d844e6dc34b2583110ca8b7d9791af9,BTC,-1066.993476228
784,8d844e6dc34b2583110ca8b7d9791af9,ETH,-193.34587382112002
785,8d844e6dc34b2583110ca8b7d9791af9,LTC,-1030.779033577182
786,8d99cba987f98ada11cce9eb8a5b7b45,BTC,-104.8304637904
787,8da796bbb9eb203f1efe15be15668837,BTC,-502.57827348422
788,8e9379e729b4439c32f81dec2f2fa569,BTC,-1622.0237823465563
789,8e9379e729b4439c32f81dec2f2fa569,ETH,-3198.30637354978
790,8e9379e729b4439c32f81dec2f2fa569,LTC,-303.840808322025
791,8ea0b04d163aa9f514b9f4e4b300f692,BTC,-58.790911148000006
792,8ec2f28681bc2121d1a277dbc1121732,BTC,-0.9929126
793,8edeffbcff0f8a265ffcc0a490691e77,BTC,-32656.68044991477
794,8edeffbcff0f8a265ffcc0a490691e77,ETH,-176.03240351528
795,8edeffbcff0f8a265ffcc0a490691e77,LTC,-46.141949999999994
796,8f9adbb6173f237800afa131ff2bb6c4,BTC,-8.26e-05
797,8fe4d48761fc96126ae2768fd751c641,BTC,-2732.37674820692
798,8ff9ce6d43f0a77f1a81ba282f2f0b72,ETH,-1044.8065940676
799,9006b702b3821ea010b61b42c529e77b,BTC,-215.59050364559997
800,907aafae0fcfc370fbd7463c4ce989b7,BTC,-44935.27648066031
801,907aafae0fcfc370fbd7463c4ce989b7,ETH,-39489.064574907985
802,907aafae0fcfc370fbd7463c4ce989b7,LTC,-474.008721046548
803,911bea3ba631a25890c52599fbd4a0ce,BTC,-0.14332598036
804,915b8610753bdae7bcb1c97281f05332,BTC,-1174.6941869000002
805,91b8706775da88b2b9d179bb748e4117,BTC,-8.917583843
806,91c0fbdf1ce91ab3b175a5510f9a8a63,BTC,-11352.542997829307
807,91dadbb65731fe508bcc5db9758ccb42,BTC,-9.8600606456
808,9260c2cb2c91292ea08ac5d752b1042b,BTC,-7.466441175400041
809,9260c2cb2c91292ea08ac5d752b1042b,LTC,-384.21349999999995
810,92a674b2c5522cb8546e0d8d43802883,BTC,-152.94030781968002
811,93266f486019897c9578cfe006dcc35e,BTC,-370.21716949279994
812,93266f486019897c9578cfe006dcc35e,ETH,0.0
813,9360e21efeb3dde49903ac7567a02129,ETH,-62.95186519304001
814,9360e21efeb3dde49903ac7567a02129,LTC,-20.595777668532
815,93aba76f4e4d8910b1868d9dbf7f8b84,BTC,-166.04551556240003
816,94122c627947ca59a123f0e6be2393d4,BTC,-0.0403198
817,94832b8dafabc28f26ec6982fdca217d,BTC,-0.0106600803
818,95060cd182ba5fa63ad3ba5fff7e7501,BTC,-22.18911284125001
819,953435c68c869ae5e7168feaccf810a2,BTC,-1870.3589265287505
820,95776a12b1b225a06d546c84351d5e1a,BTC,-0.9995329063999999
821,95fff4f8ee48fda7ed432be7c8ff2653,BTC,0.0
822,9639a1196fbacca03285901ac105673a,BTC,0.0
823,9641dd07b501a8811a462b3288d46053,BTC,-5703.760781225079
824,96cdb6fc5c3024242cb90620fe15a9a8,BTC,-21.563604206300003
825,96cdb6fc5c3024242cb90620fe15a9a8,LTC,-139.294
826,96e42fe344372a15f183a9ead43cbcb8,BTC,-1005.8992994343402
827,972e877c8c6c56cc6c02aaef85b8286a,BTC,-7071.223269383095
828,972e877c8c6c56cc6c02aaef85b8286a,ETH,-1497.06
829,972e877c8c6c56cc6c02aaef85b8286a,LTC,-14809.156498188328
830,974f6dfccedd45397ab2d9f3413d4af0,ETH,-4967.35405035229
831,9753391f77902121193db0a129a3c739,ETH,-1730.8258513901199
832,9753391f77902121193db0a129a3c739,LTC,-272.803276709915
833,97e8eda4bc42bc9b50a05d5a19e93b58,BTC,-198.3705220035
834,9809ea41344fe457cdf908e5c55562b4,BTC,-139657.7021054565
835,9809ea41344fe457cdf908e5c55562b4,ETH,-25048.043001023772
836,9809ea41344fe457cdf908e5c55562b4,LTC,-6818.444004103458
837,982a2b116c53d5a463ae5f670dc7de97,LTC,-140.4084
838,985173d6a7cd82b40e2cf9f6adc9975b,BTC,-0.41395267441000005
839,989ac5c3632043686826434b7eb97182,BTC,-2.44845832788
840,98ca99b2723feb296079a30535a44c2d,BTC,-32.00364725
841,98ca99b2723feb296079a30535a44c2d,LTC,-992.9163445429859
842,9903b3f2a85afcc8c9a5ed278de3e2bf,BTC,-0.032605300000000004
843,990f2106c25e4b9efb520065d31aff04,BTC,-19.261181380380002
844,993154ef99bba43d1e95829728d32955,BTC,-60.274810656574374
845,99c37a43b57cb64cdc894502af364ae5,BTC,-0.037989
846,99e37d397360acce219954eee659ea67,BTC,-278.88623442
847,99f5507bde2ddfac74308b2f51f96f36,BTC,-20.02509419515
848,99fb4a468b04eca72b71321050b8a3bb,BTC,-62869.81790003595
849,9a4f0bc97c94d67f5a30e3e67373d41c,BTC,-0.0293156
850,9a55952bd482bb73298d3ff0f6edf262,BTC,-0.0225827
851,9a6bd81a055be21354f7b1102412dec6,BTC,0.0
852,9a6bd81a055be21354f7b1102412dec6,ETH,0.0
853,9a6bd81a055be21354f7b1102412dec6,LTC,-118.107440346945
854,9ac64944bd1cafbf34b79cb9e997467a,BTC,-1327.8597867910103
855,9b42cfea5b75e5fd9794dc67eccf36d7,BTC,-0.03877
856,9b5e893aa8a1c3c26550a6285b76aafa,ETH,-726.56716343936
857,9b5e893aa8a1c3c26550a6285b76aafa,LTC,-691.582607280016
858,9b8402c10976c1e04dbef810efabff41,BTC,-32572.70205586668
859,9bd7ceaf445d4877fe8a185e90e33e85,BTC,-54.912732219999995
860,9be237d2e0ec5acfc13b5d7245db908c,ETH,-4520.8382411435805
861,9be237d2e0ec5acfc13b5d7245db908c,LTC,-2836.524423831668
862,9bf2782162655866d47ea372c35656b8,BTC,-0.022580000000000003
863,9c53ce9492d7f5d7a4d76332629a9277,BTC,-5.7554
864,9cba86c51495ec72c184caab02c32d29,BTC,-204.5914717499999
865,9cba86c51495ec72c184caab02c32d29,ETH,-4939.83830909276
866,9cba86c51495ec72c184caab02c32d29,LTC,-5088.717729148189
867,9ce0142c213d999fa34fbec4d6c85787,BTC,-1334.9557928
868,9d47bb895f6d83249f9e43a1049c6df3,BTC,0.0
869,9d4a01ac3b08f3a26015907a832278b2,ETH,-283.201059053205
870,9d4a01ac3b08f3a26015907a832278b2,LTC,-179.722874614344
871,9d5ca06f5661dbf5324f4aba3e509e9d,BTC,-0.50060527046
872,9d7c31c393bd5bc31700fb89f50e0cd4,BTC,-20.45454180816122
873,9d7c31c393bd5bc31700fb89f50e0cd4,ETH,-20.135935660590043
874,9d7c31c393bd5bc31700fb89f50e0cd4,LTC,-20.083853680490094
875,9d807eaa535a97054e4d2df54f776b7d,BTC,-2988.4479917682
876,9d8f1627e9790ed369e88dbcc947c5d0,BTC,-1.1646742739
877,9dc502d01dd5fcf1361bfd819f2c18e2,BTC,-20.223026105021077
878,9e5a8efccbacd47437de7fa2aaa1768b,BTC,-0.98703298
879,9ea66b7337d5668706ac7e4bcb9aa347,ETH,-1021.3887431162
880,9f13b788b55c48ccb27a5b2f1e54c180,BTC,-463.27038751453
881,9fa0bd309e17d9f79174ff8b2047571a,BTC,0.0
882,9fb4ff92d3593d14ed71fcab108424ea,BTC,-145.954361595
883,a00acd0117e6cccfade7a09c65cbe204,BTC,-8.7941038526
884,a07a89e1e869a3e6cf12b13ecfc5ebf4,BTC,-249.2817601196
885,a09efe6c3679b40556ac496a156d36aa,BTC,-0.019067898000000003
886,a1015aab1d04d8c603dd5a96e370310e,BTC,-0.6398762424999911
887,a10d65d37b81cab83c224c475511ed26,BTC,-1424.8773086548001
888,a10d65d37b81cab83c224c475511ed26,ETH,-295.251
889,a1bb054f72b52a23225adafa093bccc3,BTC,-92.32808000000001
890,a2052328b44702ce2ca930d36b1f6bc6,BTC,-1.2798519811999989
891,a2490fb2390225687fa21da6f3929058,BTC,0.0
892,a3704fe33c1484eb0d1e7705f9ea2050,ETH,-601.26734307599
893,a3e1516cac9620c496d3f6d64945db90,BTC,-298.43086000900007
894,a41e75792f931417c0a12baaf639f28d,BTC,-0.0106098132
895,a43ad9f78f4e29889ddaa1bf3beb9300,BTC,-0.0433122
896,a4643495e80952f9de44a3a525f3e456,BTC,0.0
897,a466bca4143b65e12369bfecf4eec845,LTC,-853.7688572649299
898,a48248ecfa5d52464ff5d8bc72a531e6,BTC,-131.83663960500002
899,a48248ecfa5d52464ff5d8bc72a531e6,ETH,-258.90111105874996
900,a48248ecfa5d52464ff5d8bc72a531e6,LTC,-132.089315770754
901,a4aa39506abcb12f539685b677c82198,BTC,-0.0382775
902,a4bff5b02a8f477625f18ad77b2b4b2b,BTC,-0.98387952
903,a4d6b9985aabde565e83d5b5b236430a,BTC,-61.2674266016
904,a53f16ad42a5cd357c8ec135f4ca1d85,BTC,-20.1096952385
905,a543d70bf8b9f23299480205ec71088d,BTC,0.0
906,a611ec17afcf61d5f44f86abcb286e66,BTC,-643.8595373605
907,a611ec17afcf61d5f44f86abcb286e66,LTC,-395.27560000000005
908,a6b8a307d867a385e6c274df9be9298e,BTC,-0.042178
909,a6f7b4d568976e9e702c197601ee3e68,BTC,-4.092646269400001
910,a7105e564e12435ab226789217540d2e,BTC,-0.0240525
911,a715233f5986022abd4781be63ae4df2,BTC,-0.023274800000000002
912,a71b73f256b5fac20306298f75e4b288,BTC,-0.021417765600004975
913,a71b73f256b5fac20306298f75e4b288,ETH,-8.47580571574
914,a7d54c146f244b8006b947592ba3a79b,BTC,-9.9960822
915,a8ac2b5d1476d36a9a3f3baa50292e8f,BTC,-0.56359176601
916,a8d687dbdbf49d7c24e9927f722534f5,BTC,0.0
917,a8da7ce13dc71b64aa0e1afc9cfe3bd4,BTC,-0.037989
918,a9150eecebece64aa20fa8ddf88a760a,BTC,-0.14125325489999999
919,a9da47a9ae2e8c2d435e433e835f226d,BTC,-28.89237909269367
920,aa09231fa4f689be19369ca7913ac1d1,BTC,-4757.823120654899
921,aa09231fa4f689be19369ca7913ac1d1,ETH,-1149.34950044444
922,aa09231fa4f689be19369ca7913ac1d1,LTC,-504.481241669354
923,aa2a5a5ab3c99c977d073781a4c7e4f2,BTC,-128.66988664317998
924,aa2a5a5ab3c99c977d073781a4c7e4f2,ETH,-696.97391953483
925,aa2a5a5ab3c99c977d073781a4c7e4f2,LTC,-95.674505241879
926,aa69f04f36e5ca3b4a140c3126180938,BTC,-0.02813329999999885
927,aa8534abf63c4f535adbe9e440360ba1,BTC,-1300.7926081917997
928,aac1462122adfc1cc29c3488b61969de,ETH,-357.005545236884
929,aac1462122adfc1cc29c3488b61969de,LTC,-28.40156324068
930,aaeb3fc58f0751fe9b7fefb0f86cb73f,BTC,-1.047815232
931,ac5ee3dc4a38cac5cfaf49c80826e3d1,BTC,-43.32981337721
932,ac65d02e8081abd3e50ceac3c7f756ed,BTC,-257.6787
933,ac92601fe6bd23f8f312c74ee895e87b,BTC,-0.07604399999999999
934,aca6fcfb9d9d8db6b432f4dce7bf9984,BTC,0.0
935,acb8139e8c26dc80398d2ae6d98c37be,BTC,-245.53512668431992
936,acd44db82d8a88222d6e937aeccc68d0,BTC,-0.0381337
937,acd6f9255525b87e041e56ebbdc32ce0,BTC,0.0
938,acdb64c2ee95f905c1941afea86ac69d,BTC,0.0
939,acf5dd14db934753eb94b13b5ba3643d,BTC,-0.042222300000000004
940,ad9bd8f5ce31c6b51c8cc6e01999e59b,BTC,-0.18197402000000001
941,add432bb4627fdd37bb20410caef1c87,BTC,-2241.9047417165
942,add432bb4627fdd37bb20410caef1c87,ETH,-1524.7318082555698
943,add432bb4627fdd37bb20410caef1c87,LTC,-883.682275700377
944,ae29207a0f048324f8c9aa2caf3d9d83,BTC,-7442.7
945,ae64428e8f71cdde671d1a8ac4598cb3,BTC,-8.294500000000001
946,aead3b52a6111128635a09e1de1e161d,ETH,-5378.85868232931
947,af039100800221963e8940343610ee36,BTC,-4529.362799668801
948,af039100800221963e8940343610ee36,ETH,-14512.857859827862
949,af2187f3b93cfb55403bc71f3d9d13e2,BTC,-0.35641891430000006
950,af80ebf18f1223397bf7063a33591959,BTC,-4700.83861324564
951,afb2c97967c86fcda4f6027a8081e637,BTC,0.0
952,afe8379e00b6ae7a85349a5ee641c768,BTC,-0.024394600000000002
953,b0a54325dc2515262e396b82e5aa2c5a,BTC,-9.984211415599999
954,b0a659c3752ed3e1f5a31485d45fb597,BTC,-9763.72003855462
955,b0c87b63a65b7bb1446ed2023990c2af,BTC,-18775.778971039
956,b0c87b63a65b7bb1446ed2023990c2af,ETH,-11710.941530645901
957,b0c87b63a65b7bb1446ed2023990c2af,LTC,-13291.79268808177
958,b0cd78ffdcbff06253f180a24435b141,BTC,-37950.44522394041
959,b0cd78ffdcbff06253f180a24435b141,ETH,-16786.004637697017
960,b0cd78ffdcbff06253f180a24435b141,LTC,-13293.238408352809
961,b17c1bedd5756b7d53941e76d093f452,BTC,-4.93921155
962,b1aee51a7d04f51ba977da8157b771ce,BTC,-1.9802562367665643e-15
963,b200203a377aa50d31dd589ce5cc018f,BTC,-185.528554654
964,b2150afa1ebdb5eaefe245f53384aca6,BTC,-5761.773855608817
965,b224b5873d3ea9750a1d8b5f3e269552,BTC,-17.409568848
966,b224b5873d3ea9750a1d8b5f3e269552,ETH,-120.23953852726001
967,b394b3c630298e9e7266148380c49eb1,BTC,0.0
968,b3ca42b4841836ca0fd610008441295e,BTC,0.0
969,b3ca42b4841836ca0fd610008441295e,LTC,-171.42660445735999
970,b3cc5caa3ffb399f7aab741ead8c7136,BTC,-1372.3369269018
971,b3cc5caa3ffb399f7aab741ead8c7136,ETH,-1725.4400329269101
972,b3cc5caa3ffb399f7aab741ead8c7136,LTC,-1150.660661226939
973,b444b4056eb7958340559ebef45524f8,BTC,-15.51459
974,b48db3af5c2b0d8f3a0acac1aa8e92ed,BTC,-1454.0429337458202
975,b4932a05ffeb1cd491c4a8cd0194c97b,BTC,-10.003981500000002
976,b4932a05ffeb1cd491c4a8cd0194c97b,ETH,-1088.11172196
977,b4bd994d6aa4a7df98dc8c9382fb5101,BTC,-1494.2963538015001
978,b4bd994d6aa4a7df98dc8c9382fb5101,ETH,-513.46061334833
979,b4cf3dfcdd93b4d46a9af4ca51884e16,BTC,-0.0229968
980,b4ea5e1aca864397d81bf6a783fdcfac,BTC,-25218.953223734683
981,b5785684a5676cb88348d64e1e70e157,BTC,-4.990467359999999
982,b58fe1da4877bae004ca793b2b60dc14,BTC,-0.11158486009999999
983,b5bd188bc9d52db887191194cd3ee178,BTC,0.0
984,b5bd188bc9d52db887191194cd3ee178,ETH,0.0
985,b5bd188bc9d52db887191194cd3ee178,LTC,-0.07851776480000738
986,b5ca2aad3515223d5f87664995036345,ETH,-1179.928890916822
987,b5f5b1016892d99a694d7065feb5721e,BTC,-1.09701449105
988,b5fc049c6690f2b2333e2c8b36d13c7b,BTC,-2075.89065505257
989,b61a031f7c6051a9939b930f0b0a50ff,BTC,-9739.862785262829
990,b61a031f7c6051a9939b930f0b0a50ff,ETH,-11607.758259903265
991,b61a031f7c6051a9939b930f0b0a50ff,LTC,-1449.3463663106238
992,b6dbac32af2f363be44ffec4568b6b88,ETH,-357.164
993,b70ce3dec8f8f3577290099994607327,ETH,-977.0169252094357
994,b748173cd987ce063de30be1c30a6f5f,BTC,-16.374150390500002
995,b74de3abb11f844cd6f48a3467999f07,LTC,-3775.6138602768647
996,b75420b1a1dc2aee8edc65680c9a00ed,BTC,-0.06344859
997,b75f27ca84bd04fd65a27158501f3164,BTC,-2.9059179194
998,b76d501637e09f52b5cf31b181dccc9b,BTC,-0.0038652864000000005
999,b78caa9fbe1fb63cf471799105f24ea1,BTC,-192.99180897920002
1000,b7b22b65987efa771bb0a7ba7e177f32,BTC,-44.16924999999999
1001,b83d20897feeb1236ab9ae9e294d8e3d,ETH,-306.727
1002,b83d20897feeb1236ab9ae9e294d8e3d,LTC,-96.3006
1003,b83dfb57c1dfa46b13d53fd61b782786,BTC,-501.0517128058439
1004,b83dfb57c1dfa46b13d53fd61b782786,ETH,-117.33718331555157
1005,b83dfb57c1dfa46b13d53fd61b782786,LTC,-21.703849462386003
1006,b867f4a96271d1f8074907c16cac31b4,BTC,-15342.739865598438
1007,b87d61c1b846a488949791748622e9f9,ETH,-44.665641801039996
1008,b87d61c1b846a488949791748622e9f9,LTC,-114.495282921924
1009,b91bdb9719e89023cfe0cecb1af44b42,BTC,-9.71501556
1010,b91bdb9719e89023cfe0cecb1af44b42,ETH,-173.65469344153
1011,b91bdb9719e89023cfe0cecb1af44b42,LTC,-53.227101316602
1012,b9f00a53a05236c659c79847a981f646,BTC,-152.41474000951
1013,b9f5cdd41b93956cbb10ef0122d42d1f,BTC,-34.81089077406
1014,ba4d1b4ef9ba6234a1af783ce5a9aced,BTC,-209.0720559517
1015,ba5844dbda82c9b5fe9f08c8a923a3ab,BTC,-581.4948653402846
1016,ba5844dbda82c9b5fe9f08c8a923a3ab,LTC,-423.1153377523461
1017,baa8b11a074701fef4c75ac3bfce1d5d,BTC,0.0
1018,bab8dbe65e1276308fe41fb161a74670,BTC,0.0
1019,bb3bd644c9db946e8fd6ba9dce7a4cd9,BTC,-414.2693170688001
1020,bb3bd644c9db946e8fd6ba9dce7a4cd9,ETH,-1682.3554719668937
1021,bb62a3dcbd1070dbf2ae3cec629a407b,LTC,-55.28479123836368
1022,bb6809f26cf987ce23cd69e2427e1217,BTC,-291.69005440995994
1023,bb6809f26cf987ce23cd69e2427e1217,ETH,-394.44652560505
1024,bb6809f26cf987ce23cd69e2427e1217,LTC,-600.6942190052
1025,bb95dc4321d1d632c061e743786be997,BTC,-15.350281536979997
1026,bbb45a52e1a3bc9ac178a907c57d555b,BTC,-544.705723580714
1027,bc1cc4d7c7328ea755f3ac3db8c79792,BTC,-0.0228536
1028,bc59c4089af97b8c2ba4612714c44768,BTC,0.0
1029,bc7327d41f1168aa86a2f545441e0915,BTC,-151245.20243241056
1030,bcad59150ff03790d9483f7ea85504f7,BTC,-2772.63543788834
1031,bcbb4f536522e93cebf84768f22ccca3,BTC,-0.7584511200000009
1032,bd1132281d7a7492cc14295141eda6a8,ETH,-7594.374907514
1033,bd1503bdb91f9c99a8db7d69abdd6716,BTC,-319.5300878
1034,bd1503bdb91f9c99a8db7d69abdd6716,LTC,-292.564097768
1035,bd704523cb0e53208e04cfaf371a146d,BTC,-0.0380316
1036,bd9dbbf1c33d5ef266169fbcc462a10f,BTC,-3854.50722703372
1037,bdbafe9718953bca12351ad347c43b9f,LTC,-213.67975150285403
1038,be34b987d9cdc9ac1c8c5ad6ac7de2fc,BTC,-0.0324223
1039,be488513574bcf7dd962dc59ed1140e3,BTC,0.0
1040,beae82a0fa6b0b301aa051d3a5d78684,BTC,-406.90010796661045
1041,beae82a0fa6b0b301aa051d3a5d78684,ETH,-305.6418051503972
1042,beae82a0fa6b0b301aa051d3a5d78684,LTC,-121.1326752681635
1043,bee0b412595ec2ed1191fa1df07bbfd9,BTC,-6702.004894963591
1044,bee0b412595ec2ed1191fa1df07bbfd9,ETH,0.0
1045,befbddf34f71095d3fe49efd79a8996e,BTC,-2397.3623753709003
1046,befbddf34f71095d3fe49efd79a8996e,ETH,-1558.553591377758
1047,befbddf34f71095d3fe49efd79a8996e,LTC,-135.434980213899
1048,bf675faf03a48481d372c3add94f7a45,BTC,-10866.774347130955
1049,bf675faf03a48481d372c3add94f7a45,ETH,-218.2946
1050,bf8ebf3e2748b96a32df01f0f0813b6d,BTC,-0.0039231299999999995
1051,bfcb5a392eeea161fcb75e2a4ca956cc,ETH,-62.28864288496
1052,c039fedb504dc0853bddeb840fd9bd0e,BTC,-5.3043477588
1053,c03cacb60e0d718226b72446665df3f5,BTC,-63.30203948700001
1054,c03cacb60e0d718226b72446665df3f5,ETH,-50.997756111650006
1055,c0b887697010a43c7aaf88b3bad5aa80,BTC,-68.51882412279875
1056,c0d8ac4aef462f947dfb3027f576ecc1,BTC,-65.93247673434999
1057,c1270c2d39255086ce386b62582811bf,BTC,-59.23002341155056
1058,c1942d1b8570cb346c3b55f28e0ddad5,ETH,-334.045
1059,c260bf5986cac4cc3da183f508916fc8,BTC,-3.8410340065999997
1060,c2b6afb6cfdadc953bf6692898de6278,BTC,-104.17347638460001
1061,c2b8ccffdd0a79fcb91ac1e3017bd2ff,BTC,-1458.7662475284003
1062,c2b8ccffdd0a79fcb91ac1e3017bd2ff,ETH,-1187.2586718430202
1063,c2b8ccffdd0a79fcb91ac1e3017bd2ff,LTC,-964.0819999999999
1064,c2baf83dab4b07c7d5064a05bda37f5e,BTC,-247.41380341580003
1065,c2baf83dab4b07c7d5064a05bda37f5e,ETH,-2649.1020726396664
1066,c2baf83dab4b07c7d5064a05bda37f5e,LTC,-1820.9267412918261
1067,c2d43b488cd2ec62b878fa8fa0bfa32c,BTC,-31.85147516715
1068,c2ef646029858a80fd5b733c521e21e0,BTC,-157.8447255523144
1069,c344bb54bbbed3e5840627ead8b17daf,BTC,-0.3299321569
1070,c36af85918828bccf221f6f6a436222a,BTC,-49.3430468832
1071,c39f21b29a9c126b2156901581e37148,BTC,-1.5984890085
1072,c3bfc9b62000298abadd85840b9ba265,BTC,-0.039187200000000005
1073,c41bf9c664dd5672026e1b10171bb41e,BTC,-2.6339513199999995
1074,c486853daca10fda527d24978597a35e,BTC,-24.81071799643
1075,c4d8bf491e3c3ebe4967e252d9c73976,BTC,-0.9785988378999999
1076,c5037c4b6becafe4f3ff75f39d771a48,BTC,-3273.91889306849
1077,c529df6da103ef8b88f7a89c8b84c165,BTC,-1.796029999054649e-05
1078,c529df6da103ef8b88f7a89c8b84c165,ETH,-1089.442146327956
1079,c549acb4231fbef0f20e0eab7b9c2ea4,BTC,-9.886357942699998
1080,c5a4903b1bd6c9e9ec513cdfc1bc5b43,BTC,-16.68577838814
1081,c642eb30b29a26afddca6e232895f0e6,ETH,-65.20571976045453
1082,c642eb30b29a26afddca6e232895f0e6,LTC,-5.598398698920004
1083,c649b989b1f9502c553cee2eaa06b72c,BTC,-28.2310702101
1084,c659050a5163c810475173c9fbd2ebe0,BTC,-46.681760488690024
1085,c67bde0604e7e7ba799fdd09a54619f0,BTC,-1.1171931306
1086,c75699acc4c8d503a3028b665a9802f8,BTC,-58.31397771550001
1087,c76e6282058c25579937c956f145bb75,BTC,-10.58733466
1088,c7b5aa189565188b2d18510fc6d1bd9f,BTC,-172.089310774
1089,c810d7de4302799f153adb50e9cb42cf,BTC,-3747.3174267450004
1090,c810d7de4302799f153adb50e9cb42cf,ETH,-5937.944738314331
1091,c810d7de4302799f153adb50e9cb42cf,LTC,-1223.757908246756
1092,c820555270552ef46e3a7fcb025f1361,BTC,-159.57717348199998
1093,c823f283034d5579e6b4ad4a47ee0da7,BTC,-2115.2302390481495
1094,c8691d1c60e9537da42e187170ab369f,BTC,-4366.702556270988
1095,c8691d1c60e9537da42e187170ab369f,ETH,-1850.60741761404
1096,c9c7fec9cf5e071dead30141a93d6439,BTC,0.0
1097,c9e0b7cd259b1c98ebae79f01edf4abe,BTC,-7953.569296859531
1098,c9f1591db8136a62c975f18c9f31475e,BTC,-242.157830166
1099,ca28dde538c4a14f80b18a89694f3f69,BTC,-107.23250934407999
1100,ca4172f864238e8578a415e215713ea6,BTC,-1729.6000520233913
1101,ca4172f864238e8578a415e215713ea6,ETH,-669.62312417728
1102,ca4172f864238e8578a415e215713ea6,LTC,-892.2079318796
1103,ca60b3e8110ade69380d53bc88fcf703,BTC,-2.709314528
1104,ca6c11b912a7fb9f65f5ae91e1a326dd,BTC,-0.0380316
1105,cac676e0fddac885cef989da777d1e15,ETH,-3.9845300000000003
1106,cb5877e2c7e46327c3c79af4bab3de59,BTC,-11.447999232640008
1107,cb59deb30b98273f9d2a07597024590b,BTC,-316.3450316692484
1108,cb59deb30b98273f9d2a07597024590b,ETH,-383.05092546251
1109,cbd900c921c337d38b0a66b610997db9,BTC,-35.8832880828
1110,cbdabb7a27ee6cee781415a06c6c5d13,BTC,-118.4598767404
1111,cc3e1c2ed42e8e55ea616f3c74c0eba0,BTC,-148.96615591670002
1112,cc3e1c2ed42e8e55ea616f3c74c0eba0,ETH,-111.10500945198
1113,cc3e1c2ed42e8e55ea616f3c74c0eba0,LTC,-111.103194802
1114,cc4759e1f969b2ba59e020ef07ec6da4,BTC,-17805.4582962712
1115,cd4f00a2a2266f2ae2e927b11a906b14,BTC,-9.074411125919992
1116,cd4f00a2a2266f2ae2e927b11a906b14,ETH,-896.14
1117,cd5ef9ca08f88d9439796debfe5adb66,BTC,-0.24355700000000002
1118,cd7ca1dadcbdcf9fc74371e8337d5f64,BTC,-64909.7943900787
1119,cdadf041b101e72dbbdb1df71be2e179,BTC,-2501.2910409097
1120,cdadf041b101e72dbbdb1df71be2e179,LTC,-689.4045170026
1121,ce4a6cd541e8e5e47c310260b6707c1c,BTC,-4783.262000000001
1122,ce69658aec0b197b0e4dcb0b8918e71c,BTC,-4.588643459400001
1123,ce9611e4cd84557f00a1ee6106da2f97,BTC,-311.741939834
1124,ce9611e4cd84557f00a1ee6106da2f97,ETH,-300.34335502066
1125,ce9611e4cd84557f00a1ee6106da2f97,LTC,-300.921940562243
1126,cef762063b3071f59e897d736eb5730b,BTC,-1304.7141875464997
1127,cef762063b3071f59e897d736eb5730b,ETH,-8098.7044477932795
1128,cef762063b3071f59e897d736eb5730b,LTC,-1250.091355564699
1129,cf5bcdf1d830626f0d73866dce0b48e0,BTC,-15755.245297471665
1130,cf5bcdf1d830626f0d73866dce0b48e0,ETH,-115.77698471766901
1131,cf655c555881edb81758807c179f43de,BTC,-0.0225616
1132,cf890273582fee0634ed1a30aaa0bd7a,ETH,-146.173819290548
1133,cf8ab3e3910b0fdaa69042e6a7422a77,BTC,-49.505624388300006
1134,d066dfda2ab783d91753dd1b7648c096,BTC,-1.022321564
1135,d07a04abeb01912628628efc5821243f,BTC,-3.0762615243999973
1136,d0913a0441a52a9833943d5a8ba5ef7b,BTC,-0.023654900000000003
1137,d0a60bd3a1aac24c42cb4e15bff1866a,BTC,-431.8197500936
1138,d0e43ad07f9d877d6484e0baebcefa66,BTC,-0.455025823
1139,d18c5d87cfc2b8667b925a488a9a1e89,BTC,-0.0380316
1140,d19318a41a3404eb7d905c06d4bd4260,BTC,-5.281295216399992
1141,d1daedb92db288d27e49f23b9fd521eb,BTC,-369.37423255673417
1142,d1daedb92db288d27e49f23b9fd521eb,LTC,-53.100838820908685
1143,d203bf23455b39ba9e7d6c2d52473ba5,BTC,-229.24778464040003
1144,d203bf23455b39ba9e7d6c2d52473ba5,ETH,-34.04767684300001
1145,d20d8f793fcc12c60330a1c0362e78b6,BTC,-0.40837974720000003
